1
975
6
112.01,595,0,0.033834,0,0,0.84234,0
171.46,1164,0,0.0014707,0,0,0.76784,0
133.36,975,0,0.0014707,0,0,0.76784,0
121.59,785,0,0.0014707,0,0,0.76784,0
109.57,595,0,0.0014707,0,0,0.76784,0
157.11,1164,0,0.23233,0,0,0.00010442,0.66795
124.41,975,0,0.23233,0,0,0.00010442,0.66795
114.75,785,0,0.23233,0,0,0.00010442,0.66795
104.41,595,0,0.23233,0,0,0.00010442,0.66795
157.31,1164,0,0.12093,0,0,0.00010347,0.90057
124.31,975,0,0.12093,0,0,0.00010347,0.90057
114.55,785,0,0.12093,0,0,0.00010347,0.90057
104.14,595,0,0.12093,0,0,0.00010347,0.90057
156.84,1164,0,0.092601,0,0,0.00010227,0.93784
123.83,975,0,0.092601,0,0,0.00010227,0.93784
113.89,785,0,0.092601,0,0,0.00010227,0.93784
103.73,595,0,0.092601,0,0,0.00010227,0.93784
156.47,1164,0,0.080347,0,0,0.00010299,0.96193
123.58,975,0,0.080347,0,0,0.00010299,0.96193
113.6,785,0,0.080347,0,0,0.00010299,0.96193
103.48,595,0,0.080347,0,0,0.00010299,0.96193
156.84,1164,0,0.078175,0,0,0.00010293,0.96581
123.67,975,0,0.078175,0,0,0.00010293,0.96581
113.51,785,0,0.078175,0,0,0.00010293,0.96581
103.38,595,0,0.078175,0,0,0.00010293,0.96581
156.56,1164,0,0.069788,0,0,0.00010202,0.96836
123.64,975,0,0.069788,0,0,0.00010202,0.96836
113.41,785,0,0.069788,0,0,0.00010202,0.96836
103.28,595,0,0.069788,0,0,0.00010202,0.96836
156.84,1164,0,0.06445,0,0,0.00010289,0.9859
123.73,975,0,0.06445,0,0,0.00010289,0.9859
113.33,785,0,0.06445,0,0,0.00010289,0.9859
103.36,595,0,0.06445,0,0,0.00010289,0.9859
157.04,1164,0,0.062185,0,0,0.00010215,0.98173
123.85,975,0,0.062185,0,0,0.00010215,0.98173
113.51,785,0,0.062185,0,0,0.00010215,0.98173
103.45,595,0,0.062185,0,0,0.00010215,0.98173
154.03,1164,0,0.0037148,0,0,0.00042263,0.92912
121.3,975,0,0.0037148,0,0,0.00042263,0.92912
111.47,785,0,0.0037148,0,0,0.00042263,0.92912
101.9,595,0,0.0037148,0,0,0.00042263,0.92912
168.3,1164,0.018616,0.13962,0,0,0.21319,0
143.84,975,0.018616,0.13962,0,0,0.21319,0
130.99,785,0.018616,0.13962,0,0,0.21319,0
118.4,595,0.018616,0.13962,0,0,0.21319,0
170.2,1164,0.037038,0.13426,0,0,0.21672,0
144.8,975,0.037038,0.13426,0,0,0.21672,0
131.11,785,0.037038,0.13426,0,0,0.21672,0
118.41,595,0.037038,0.13426,0,0,0.21672,0
174.35,1164,0.069783,0.1352,0,0,0.21569,0
147.91,975,0.069783,0.1352,0,0,0.21569,0
133.09,785,0.069783,0.1352,0,0,0.21569,0
119.94,595,0.069783,0.1352,0,0,0.21569,0
181.7,1164,0.13073,0.13482,0,0,0.20913,0
152.49,975,0.13073,0.13482,0,0,0.20913,0
137.25,785,0.13073,0.13482,0,0,0.20913,0
122.96,595,0.13073,0.13482,0,0,0.20913,0
194.24,1164,0.25298,0.14625,0,0,0.20983,0
161.7,975,0.25298,0.14625,0,0,0.20983,0
144.44,785,0.25298,0.14625,0,0,0.20983,0
128.45,595,0.25298,0.14625,0,0,0.20983,0
172.58,1164,0,0.15651,0,0,0.21148,0
144.67,975,0,0.15651,0,0,0.21148,0
130.61,785,0,0.15651,0,0,0.21148,0
118.22,595,0,0.15651,0,0,0.21148,0
172.77,1164,0,0.16552,0,0,0.20919,0
145.05,975,0,0.16552,0,0,0.20919,0
130.99,785,0,0.16552,0,0,0.20919,0
118.21,595,0,0.16552,0,0,0.20919,0
175.91,1164,0,0.20044,0,0,0.21085,0
147.62,975,0,0.20044,0,0,0.21085,0
132.89,785,0,0.20044,0,0,0.21085,0
119.85,595,0,0.20044,0,0,0.21085,0
182.28,1164,0,0.27236,0,0,0.2148,0
152.65,975,0,0.27236,0,0,0.2148,0
136.95,785,0,0.27236,0,0,0.2148,0
122.88,595,0,0.27236,0,0,0.2148,0
193.2,1164,0,0.40899,0,0,0.21481,0
161.54,975,0,0.40899,0,0,0.21481,0
144.15,785,0,0.40899,0,0,0.21481,0
128.54,595,0,0.40899,0,0,0.21481,0
168.37,1164,0,0.066403,0.16037,0,0.15583,0
141.67,975,0,0.066403,0.16037,0,0.15583,0
128.73,785,0,0.066403,0.16037,0,0.15583,0
116.62,595,0,0.066403,0.16037,0,0.15583,0
159.43,1164,0,0.00061431,0,0,0.17426,0
136.07,975,0,0.00061431,0,0,0.17426,0
124.92,785,0,0.00061431,0,0,0.17426,0
114.34,595,0,0.00061431,0,0,0.17426,0
217.89,1164,0.4817,0.16935,0,0,0.205,0
179.05,975,0.4817,0.16935,0,0,0.205,0
158.07,785,0.4817,0.16935,0,0,0.205,0
138.82,595,0.4817,0.16935,0,0,0.205,0
222.07,1164,0.61667,0.14694,0,0,0.13498,0
172.35,975,0.61667,0.14694,0,0,0.13498,0
153.95,785,0.61667,0.14694,0,0,0.13498,0
135.33,595,0.61667,0.14694,0,0,0.13498,0
208.7,1164,0,0.67278,0,0,0.21173,0
173.06,975,0,0.67278,0,0,0.21173,0
153.69,785,0,0.67278,0,0,0.21173,0
135.95,595,0,0.67278,0,0,0.21173,0
173.77,1164,0,0.065745,0.32367,0,0.15699,0
146.19,975,0,0.065745,0.32367,0,0.15699,0
132.88,785,0,0.065745,0.32367,0,0.15699,0
119.92,595,0,0.065745,0.32367,0,0.15699,0
183.56,1164,0,0.066715,0.63256,0,0.15323,0
152.16,975,0,0.066715,0.63256,0,0.15323,0
138.09,785,0,0.066715,0.63256,0,0.15323,0
124,595,0,0.066715,0.63256,0,0.15323,0
226.04,1164,0.12352,0.37369,0,0.051325,0.29808,0
187.96,975,0.12352,0.37369,0,0.051325,0.29808,0
164.55,785,0.12352,0.37369,0,0.051325,0.29808,0
143.44,595,0.12352,0.37369,0,0.051325,0.29808,0
250.26,1164,0.52908,0.35285,0,0.17804,0.14795,0
190.97,975,0.52908,0.35285,0,0.17804,0.14795,0
169.16,785,0.52908,0.35285,0,0.17804,0.14795,0
146.44,595,0.52908,0.35285,0,0.17804,0.14795,0
84.42,1164,0,0,0,0,0,0
74.855,975,0,0,0,0,0,0
74.37,785,0,0,0,0,0,0
73.655,595,0,0,0,0,0,0
